ID,_Group,_Subject,_Subject_Red,_Subject_Green,_Subject_Blue,_Subject_Bold,_Content ,_Section_Lv,_Require_Type1,_Require_ID1,_Require_Value1-1,_Require_Value1-2,_Require_Type2,_Require_ID2,_Require_Value2-1,_Require_Value2-2,_Require_Type3,_Require_ID3,_Require_Value3-1,_Require_Value3-2,_Require_Type4,_Require_ID4,_Require_Value4-1,_Require_Value4-2
39005,2,饜辦眷憮 蜓噪ж餌,84,69,44,0,﹣ 熱ч雖羲: 嬴螃檜纂\n﹣ 溯漣: 39\n﹣ 熱塊NPC: 蘋葬萼(嬴螃檜纂 紫掘薄)\n﹣ 諫猿NPC: 蘋葬萼(嬴螃檜纂 紫掘薄)\n\n﹣ 嘐暮: 嬴螃檜纂 [蘋葬萼] 瓊嬴陛晦\n\n﹣ 爾鼻:,39,0,0,0,0,1,3,39,0,0,0,0,0,4,2,403520,1
40001,1,嬴檜蠱 檣疆おж晦,140,190,40,0,"﹣ 嬴檜蠱縑 蹺陛瞳戲煎 褫暮擊 稱檜剪釭 褫暮 溯漣擊 螢葬朝 衛蝶蠱殮棲棻.\n﹣ 檣疆お璽(N)擊 翮橫 餌辨ж衛賊 腌棲棻.\n﹣ 陝 葆擊 [ぷ闌&聽粽] NPC蒂 鱔п 檣疆お 營猿蒂 掘衙й 熱 氈蝗棲棻.\n﹣ 嬴檜蠱曖 鬼�� 頂掘紫陛 堪擊熱煙 檣疆お 撩奢 �捕�檜 隸陛м棲棻.\n﹣ 檣疆お 褒ぬ 衛, 嬴檜蠱檜 だ惚腌棲棻.",40,1,3,40,999,0,0,0,0,0,0,0,0,0,0,0,0
40002,3,醞晝 褻м 蝶鑒 蝗菜,65,110,200,0,﹣ 蝶鑒璽(K)曖 褻м 蘋纔堅葬縑憮 醞晝 褻м 蝶鑒擊 蝗菜й 熱 氈蝗棲棻.\n﹣ 褻м蝶鑒檜 8溯漣檜 腎橫撿 м棲棻.,40,1,3,40,999,0,0,0,0,0,0,0,0,0,0,0,0
40003,2,粒寢 鑒楝,84,69,44,0,"﹣ 熱ч雖羲: 橫菸曖 膛\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 煎и(漣煎蝶 碟熱渠)\n﹣ 諫猿NPC: 煎и(漣煎蝶 碟熱渠)\n\n﹣ 嘐暮: ""粒寢"" 餌傖ж堅 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,103100,3
40004,2,橫菸曖 粒寢,84,69,44,0,"﹣ 熱ч雖羲: 橫菸曖 膛\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 觼葬蝶(縣葬嬴蝶 問癱濰)\n﹣ 諫猿NPC: 觼葬蝶(縣葬嬴蝶 問癱濰)\n\n﹣ 嘐暮: ""粒寢"" 餌傖ж晦\n\n﹣ 爾鼻: �蛹嗾�",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,213400,3
40005,2,骯紫撿雖 餌傖,84,69,44,0,"﹣ 熱ч雖羲: 舒攪綠暴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 翱檜(舒攪綠暴 葆擊)\n﹣ 諫猿NPC: 翱檜(舒攪綠撰 葆擊)\n\n﹣ 嘐暮: ""骯紫撿雖"" 餌傖ж晦\n\n﹣ 爾鼻: �蛹嗾�",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,8702130,3
40006,2,骯縑 餌朝 骯紫撿雖,84,69,44,0,"﹣ 熱ч雖羲: 舒攪綠暴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 翱檜(舒攪綠暴 葆擊)\n﹣ 諫猿NPC: 翱檜(舒攪綠撰 葆擊)\n\n﹣ 嘐暮: ""骯紫嬴雖""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: �蛹嗾�",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,8702140,3
40007,2,匐摹雖ч,84,69,44,0,"﹣ 熱ч雖羲: 憫斜葬塭\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 萼 墅(辨唳 剪葬)\n﹣ 諫猿NPC: 萼 墅(辨唳 剪葬)\n\n﹣ 嘐暮: ""霞 薯繭渠撩"" 餌傖ж晦\n\n﹣ 爾鼻: �蛹嗾�",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,310311,3
40008,2,[蟾晝] む檜鍔 LV07,84,69,44,0,﹣ 熱ч雖羲: 跨蝶攪 屬煎撮遺\n﹣ 溯漣: 40\n﹣ 熱塊NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n﹣ 諫猿NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n\n﹣ 嘐暮: 屬煎撮遺 蟾晝 唳晦濰 跨蝶攪 餌傖ж晦\n\n﹣ 爾鼻: 跨蝶攪 餌葬,40,0,0,0,0,1,3,40,120,0,0,0,0,4,2,2009301007,1
40009,2,[蟾晝] む檜鍔 LV08,84,69,44,0,﹣ 熱ч雖羲: 跨蝶攪 屬煎撮遺\n﹣ 溯漣: 40\n﹣ 熱塊NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n﹣ 諫猿NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n\n﹣ 嘐暮: 屬煎撮遺 蟾晝 唳晦濰 跨蝶攪 餌傖ж晦\n\n﹣ 爾鼻: 跨蝶攪 餌葬,40,0,0,0,0,1,3,40,120,0,0,0,0,4,2,2009301008,1
40010,2,[蟾晝] む檜鍔 LV07＿,84,69,44,0,﹣ 熱ч雖羲: 跨蝶攪 屬煎撮遺\n﹣ 溯漣: 40\n﹣ 熱塊NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n﹣ 諫猿NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n\n﹣ 嘐暮: 屬煎撮遺 蟾晝 唳晦濰 跨蝶攪 餌傖ж晦\n\n﹣ 爾鼻: 跨蝶攪 餌葬,40,4,1,2009301007,1,1,3,40,120,0,0,0,0,4,2,2009301059,15
40011,2,[蟾晝] む檜鍔 LV08＿,84,69,44,0,﹣ 熱ч雖羲: 跨蝶攪 屬煎撮遺\n﹣ 溯漣: 40\n﹣ 熱塊NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n﹣ 諫猿NPC: む檜漣(漣煎蝶 癱晦濰 殮掘)\n\n﹣ 嘐暮: 屬煎撮遺 蟾晝 唳晦濰 跨蝶攪 餌傖ж晦\n\n﹣ 爾鼻: 跨蝶攪 餌葬,40,4,1,2009301008,1,1,3,40,120,0,0,0,0,4,2,2009301060,15
40012,2,階曖 漆檜綠 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""階曖 漆檜綠 萄楚堆"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150118,3
40013,2,и廓 渦! 階曖 漆檜綠 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""階曖 漆檜綠 萄楚堆"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,4,1,94150118,3,1,3,40,0,0,0,0,0,4,2,941501180,10
40014,2,夥塋曖 漆檜綠 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""夥塋曖 漆檜綠 萄楚堆"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150119,3
40015,2,и廓 渦! 夥塋曖 漆檜綠 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""夥塋曖 漆檜綠 萄楚堆"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,4,1,94150119,3,1,3,40,0,0,0,0,0,4,2,941501190,10
40016,2,僭曖 漆檜綠 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""僭曖 漆檜綠 萄楚堆"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150120,3
40017,2,и廓 渦! 僭曖 漆檜綠 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""僭曖 漆檜綠 萄楚堆"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,4,1,94150120,3,1,3,40,0,0,0,0,0,4,2,941501200,10
40018,2,塭歜 萄楚堆 模鰻,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""塭歜 萄楚堆 40+"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150121,2
40019,2,蜓賡爵檜 纂綠 螃葬螞,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""纂綠 螃葬螞"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150122,3
40020,2,誧紱傷紱 纂綠 螃葬螞,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""纂綠 螃葬螞"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,4,1,94150122,3,1,3,40,0,0,0,0,0,4,2,941501220,10
40021,2,爾晦褓擎 �伄椐�,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""�伄椐�"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150123,2
40022,2,蕨鼻夤曖 擁歎檜菟,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""餌煎濩�� 褐婦, 褐喪"" 掘轎ж晦\n\n﹣ 爾鼻: 寞橫掘",40,0,0,0,0,1,3,40,0,0,0,0,0,4,2,94150128,3
40023,2,蕨鼻夤曖 擁歎檜菟,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: ""餌煎濩�� 褐婦, 褐喪"" 掘轎ж晦\n\n﹣ 爾鼻: 寞橫掘",40,4,1,94150128,3,1,3,40,0,0,0,0,0,4,2,941501280,10
40024,2,か熱и 舒瑞葆葬,84,69,44,0,﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: <か熱и 舒瑞葆葬> 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 擠衝,40,4,1,94150121,2,1,3,40,0,0,0,0,0,4,2,94150124,2
40025,2,階曖 舒瑞葆葬,84,69,44,0,﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: <階曖 舒瑞葆葬> 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 寞橫掘,40,4,1,94150118,3,1,3,40,0,0,0,0,0,4,2,94150125,3
40026,2,夥塋曖 舒瑞葆葬,84,69,44,0,﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: <夥塋曖 舒瑞葆葬> 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 寞橫掘,40,4,1,94150119,3,1,3,40,0,0,0,0,0,4,2,94150126,3
40027,2,僭曖 舒瑞葆葬,84,69,44,0,﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: <僭曖 舒瑞葆葬> 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: �蛹嗾�,40,4,1,94150120,3,1,3,40,0,0,0,0,0,4,2,94150127,3
40028,2,[瓣餵] 蝶鑒擊 櫛⑵爾濠!,84,69,44,0,"﹣ 熱ч雖羲: 薯釭蛤嬴\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n﹣ 諫猿NPC: 衛蝶攪 Щ葬蝶(熱路薑錳)\n\n﹣ 嘐暮: <薯釭蛤嬴 х馬濠, 堅掘葆> 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: �蛹嗾�",40,0,0,0,0,1,3,40,138,0,0,0,0,4,2,94150129,1
40029,2,40溯漣機 殖撩!,84,69,44,0,"﹣ 熱ч雖羲: 漣煎蝶\n﹣ 溯漣: 40\n﹣ 熱塊NPC: 溯萄(漣煎蝶 葆擊 轎掘 寞щ)\n﹣ 諫猿NPC: 溯萄(漣煎蝶 葆擊 轎掘 寞щ)\n\n﹣ 嘐暮: 漣煎蝶 紫衛 [溯萄] 瓊嬴陛晦\n\n﹣ 爾鼻: 唳я纂 ん暮, 碳掉曖 薑褐, 換傘掘葬 螞繭 じ鰍, �蛹嗾�",40,1,3,40,0,0,0,0,0,0,0,0,0,4,2,95010023,1
41001,2,嬴塭觼啻,84,69,44,0,"﹣ 熱ч雖羲: 橫菸曖 膛\n﹣ 溯漣: 41\n﹣ 熱塊NPC: 觼葬蝶(縣葬嬴蝶 問癱濰)\n﹣ 諫猿NPC: 觼葬蝶(縣葬嬴蝶 問癱濰)\n\n﹣ 嘐暮: ""嬴塭觼啻"" 餌傖ж堅 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: �蛹嗾�",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,213300,3
41002,2,蟾紫撿雖 餌傖,84,69,44,0,"﹣ 熱ч雖羲: 舒攪綠暴\n﹣ 溯漣: 41\n﹣ 熱塊NPC: 翱檜(舒攪綠暴 葆擊)\n﹣ 諫猿NPC: 翱檜(舒攪綠撰 葆擊)\n\n﹣ 嘐暮: ""蟾紫撿雖"" 餌傖ж晦\n\n﹣ 爾鼻: �蛹嗾�",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,8702150,3
41003,2,鼠雖 撮憮 '蟾'紫撿雖,84,69,44,0,"﹣ 熱ч雖羲: 舒攪綠暴\n﹣ 溯漣: 41\n﹣ 熱塊NPC: 翱檜(舒攪綠暴 葆擊)\n﹣ 諫猿NPC: 翱檜(舒攪綠撰 葆擊)\n\n﹣ 嘐暮: ""蟾紫撿雖""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: �蛹嗾�",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,8702160,3
41004,2,偃掉 諾濠,84,69,44,0,"﹣ 熱ч雖羲: 嬴腦蘋蛤嬴\n﹣ 溯漣: 41\n﹣ 熱塊NPC: 盟諒隴(辨唳 剪葬)\n﹣ 諫猿NPC: 盟諒隴(辨唳 剪葬)\n\n﹣ 嘐暮: ""Щ煎斜 諾濠"" 餌傖ж晦\n\n﹣ 爾鼻: 擠衝",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,309200,3
41005,2,諫瞪模醞 辦毽陝衛,84,69,44,0,"﹣ 熱ч雖羲: 憫斜葬塭\n﹣ 溯漣: 41\n﹣ 熱塊NPC: 萼 墅(辨唳 剪葬)\n﹣ 諫猿NPC: 萼 墅(辨唳 剪葬)\n\n﹣ 嘐暮: ""辦毽陝衛"" 餌傖ж晦\n\n﹣ 爾鼻: 擠衝",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,310321,3
41006,2,Ｊ賅яж朝 爾塋Ｈ,84,69,44,0,﹣ 熱ч雖羲: 馬蹺橫霞 嘐暮\n﹣ 溯漣: 41\n﹣ 熱塊NPC: 嶸塭(嬴螃檜纂 僭ヶ爾婦模)\n﹣ 諫猿NPC: 褐褻(嬴螃檜纂 熱溼濰)\n\n﹣ 嘐暮: 馬蹺橫霞 嘐暮\n\n﹣ 爾鼻:,41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,404300,1
41007,2,滯釭鼠 餌滄 - ж暸啪 韓萼 滯釭鼠 陛雖,84,69,44,0,"﹣ 熱ч雖羲: 滯釭鼠 �ˉ鰤﹏n﹣ 溯漣: 41\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""ж擔 滯釭鼠 餌滄""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,407621,3
41008,2,斜葡濠 棋濠 羶曖 ヰ艇 棋濠犒,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 41\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""斜葡濠 棋濠 羶""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",41,0,0,0,0,1,3,41,0,0,0,0,0,4,2,407622,3
41009,2,斜葡濠 棋濠 瞳曖 碩擎 棋濠犒,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 41\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""斜葡濠 棋濠 瞳""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",41,4,1,407622,3,1,3,41,0,0,0,0,0,4,2,407623,3
41010,2,馨泊 僖擎 熱葬匐婁 衛ぷ溢啪 喬蝦 熱葬匐,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 41\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""斜葡濠 棋濠 羶"", ""斜葡濠 棋濠 瞳""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",41,4,1,407622,3,1,3,41,0,4,1,407623,3,4,2,407624,3
42001,2,�瞈爧� 濡殮,84,69,44,0,﹣ 熱ч雖羲: 辨唳\n﹣ 溯漣: 42\n﹣ 熱塊NPC: 褐褻(嬴螃檜纂 熱溼濰)\n﹣ 諫猿NPC: 濰霞(辨唳 熱溼濰)\n\n﹣ 嘐暮: 辨唳 [濰霞] 瓊嬴陛晦\n\n﹣ 爾鼻: 寞橫掘,42,0,0,0,0,1,3,42,0,0,0,0,0,4,2,406200,2
42002,2,綠塵曖 寞擊 瓊嬴憮,84,69,44,0,﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 42\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: 綠塵曖 寞 戮鱉 盪濰ж晦\n\n﹣ 爾鼻:,42,0,0,0,0,1,3,42,0,0,0,0,0,4,2,407100,2
42003,2,"錯萄 癱橫, Go Go!!<4>",84,69,44,0,﹣ 熱ч雖羲: 縣だ\n﹣ 溯漣: 42\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴檜凜(縣だ ぬ暮蠱)\n\n﹣ 嘐暮: 縣だ [嬴檜凜] 瓊嬴陛晦\n\n﹣ 爾鼻: �蛹嗾�,42,0,0,0,0,1,3,42,0,4,1,309100,1,4,2,407200,1
42004,2,斜葡濠 棋濠 濠曖 濠儀 棋濠犒,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 42\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""斜葡濠 棋濠 濠""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",42,4,1,407624,3,1,3,42,0,0,0,0,0,4,2,407625,3
43001,2,陛堅橾 �ㄦ�,84,69,44,0,"﹣ 熱ч雖羲: 橫菸曖 膛\n﹣ 溯漣: 43\n﹣ 熱塊NPC: 觼葬蝶(縣葬嬴蝶 問癱濰)\n﹣ 諫猿NPC: 觼葬蝶(縣葬嬴蝶 問癱濰)\n\n﹣ 嘐暮: ""陛堅橾"" 餌傖ж晦\n\n﹣ 爾鼻: �蛹嗾�",43,0,0,0,0,1,3,43,0,0,0,0,0,4,2,213600,3
43002,2,斜葡濠 棋濠 �磍� 匐擎 棋濠犒,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 43\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""斜葡濠 棋濠 ��""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",43,4,1,407625,3,1,3,43,0,0,0,0,0,4,2,407626,3
44001,2,釭寞釭寞 賅蝶裔,84,69,44,0,"﹣ 熱ч雖羲: 舒攪綠暴\n﹣ 溯漣: 44\n﹣ 熱塊NPC: 翱檜(舒攪綠暴 葆擊)\n﹣ 諫猿NPC: 翱檜(舒攪綠撰 葆擊)\n\n﹣ 嘐暮: ""賅蝶裔"" 餌傖ж晦\n\n﹣ 爾鼻: 惜戮",44,0,0,0,0,1,3,44,0,0,0,0,0,4,2,8702170,3
44002,2,嬴輿褓擎 賅蝶裔,84,69,44,0,"﹣ 熱ч雖羲: 舒攪綠暴\n﹣ 溯漣: 44\n﹣ 熱塊NPC: 翱檜(舒攪綠暴 葆擊)\n﹣ 諫猿NPC: 翱檜(舒攪綠撰 葆擊)\n\n﹣ 嘐暮: ""賅蝶裔""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 寞橫掘",44,0,0,0,0,1,3,44,0,0,0,0,0,4,2,8702180,3
44003,2,The 膘辦,84,69,44,0,"﹣ 熱ч雖羲: 憫斜葬塭\n﹣ 溯漣: 44\n﹣ 熱塊NPC: 萼 墅(辨唳 剪葬)\n﹣ 諫猿NPC: 萼 墅(辨唳 剪葬)\n\n﹣ 嘐暮: ""⑷鼠""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 寞橫掘",44,0,0,0,0,1,3,44,0,0,0,0,0,4,2,310330,3
44004,2,賅⑽ 熱餵陛 嶸塭?!,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 44\n﹣ 熱塊NPC: 嶸塭(嬴螃檜纂 僭ヶ爾婦模)\n﹣ 諫猿NPC: 嶸塭(嬴螃檜纂 僭ヶ爾婦模)\n\n﹣ 嘐暮: ""詭蘋Щ葭""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 寞橫掘",44,0,0,0,0,1,3,44,0,0,0,0,0,4,2,404100,3
44005,2,顫歜 橫鷗?! 詭蘋Щ葭曖 奢ん!,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 44\n﹣ 熱塊NPC: 馨檜(嬴螃檜纂 輿薄)\n﹣ 諫猿NPC: 馨檜(嬴螃檜纂 輿薄)\n\n﹣ 嘐暮: ""詭蘋Щ葭"" 餌傖ж晦\n\n﹣ 爾鼻: 寞橫掘",44,0,0,0,0,1,3,44,0,0,0,0,0,4,2,405100,3
44006,2,斜葡濠 棋濠 寥曖 寥勒渡 棋濠犒,84,69,44,0,"﹣ 熱ч雖羲: �瞈爧暝n﹣ 溯漣: 44\n﹣ 熱塊NPC: 嬴詭(嬴螃檜纂 剪葬)\n﹣ 諫猿NPC: 嬴詭(嬴螃檜纂 剪葬)\n\n﹣ 嘐暮: ""斜葡濠 棋濠 寥""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻:",44,4,1,407626,3,1,3,44,0,0,0,0,0,4,2,407627,3
45001,2,檣⑽ 屬滓攪 萼 墅?!,84,69,44,0,"﹣ 熱ч雖羲: 辨唳\n﹣ 溯漣: 45\n﹣ 熱塊NPC: 萼 墅(辨唳 剪葬)\n﹣ 諫猿NPC: 萼 墅(辨唳 剪葬)\n\n﹣ 嘐暮: ""堅綰萼"", ""Щ葬た"", ""掘嘐��"", ""覬綠 Щ葬夥葭""曖 嬴檜蠱 掘ж晦\n\n﹣ 爾鼻: 錶Щ譫蓿",45,0,0,0,0,1,3,45,0,0,0,0,0,4,2,310100,3
